,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
35051,Bihar,KISHANGANJ,2002,Kharif     ,Arhar/Tur,235.0,313.0
35052,Bihar,KISHANGANJ,2002,Kharif     ,Castor seed,21.0,21.0
35053,Bihar,KISHANGANJ,2002,Kharif     ,Horse-gram,961.0,765.0
35054,Bihar,KISHANGANJ,2002,Kharif     ,Jute,31873.0,213903.0
35055,Bihar,KISHANGANJ,2002,Kharif     ,Mesta,1601.0,9161.0
35056,Bihar,KISHANGANJ,2002,Kharif     ,Moong(Green Gram),44.0,26.0
35057,Bihar,KISHANGANJ,2002,Kharif     ,Ragi,779.0,661.0
35058,Bihar,KISHANGANJ,2002,Kharif     ,Sesamum,657.0,514.0
35059,Bihar,KISHANGANJ,2002,Kharif     ,Small millets,203.0,150.0
35060,Bihar,KISHANGANJ,2002,Kharif     ,Urad,473.0,356.0
35061,Bihar,KISHANGANJ,2002,Rabi       ,Barley,39.0,45.0
35062,Bihar,KISHANGANJ,2002,Rabi       ,Gram,370.0,210.0
35063,Bihar,KISHANGANJ,2002,Rabi       ,Khesari,758.0,350.0
35064,Bihar,KISHANGANJ,2002,Rabi       ,Linseed,1568.0,1192.0
35065,Bihar,KISHANGANJ,2002,Rabi       ,Maize,512.0,1195.0
35066,Bihar,KISHANGANJ,2002,Rabi       ,Masoor,694.0,354.0
35067,Bihar,KISHANGANJ,2002,Rabi       ,Peas & beans (Pulses),13.0,12.0
35068,Bihar,KISHANGANJ,2002,Rabi       ,Rapeseed &Mustard,2242.0,883.0
35069,Bihar,KISHANGANJ,2002,Rabi       ,Wheat,29190.0,47913.0
35070,Bihar,KISHANGANJ,2002,Summer     ,Maize,198.0,418.0
35071,Bihar,KISHANGANJ,2002,Summer     ,Moong(Green Gram),5750.0,3973.0
35072,Bihar,KISHANGANJ,2002,Summer     ,Rice,11262.0,17451.0
35073,Bihar,KISHANGANJ,2002,Whole Year ,Banana,464.0,8904.0
35074,Bihar,KISHANGANJ,2002,Whole Year ,Coriander,12.0,7.0
35075,Bihar,KISHANGANJ,2002,Whole Year ,Dry chillies,52.0,36.0
35076,Bihar,KISHANGANJ,2002,Whole Year ,Dry ginger,183.0,272.0
35077,Bihar,KISHANGANJ,2002,Whole Year ,Garlic,62.0,92.0
35078,Bihar,KISHANGANJ,2002,Whole Year ,Onion,699.0,5431.0
35079,Bihar,KISHANGANJ,2002,Whole Year ,Potato,3087.0,25922.0
35080,Bihar,KISHANGANJ,2002,Whole Year ,Sweet potato,3.0,37.0
35081,Bihar,KISHANGANJ,2002,Whole Year ,Tobacco,344.0,387.0
35082,Bihar,KISHANGANJ,2002,Whole Year ,Turmeric,48.0,47.0
35083,Bihar,KISHANGANJ,2002,Winter     ,Rice,70170.0,71989.0
35084,Bihar,KISHANGANJ,2003,Autumn     ,Rice,5554.0,4586.0
35085,Bihar,KISHANGANJ,2003,Kharif     ,Arhar/Tur,214.0,260.0
35086,Bihar,KISHANGANJ,2003,Kharif     ,Castor seed,17.0,17.0
35087,Bihar,KISHANGANJ,2003,Kharif     ,Dry ginger,184.0,283.0
35088,Bihar,KISHANGANJ,2003,Kharif     ,Horse-gram,1458.0,1076.0
35089,Bihar,KISHANGANJ,2003,Kharif     ,Jute,34330.0,238021.0
35090,Bihar,KISHANGANJ,2003,Kharif     ,Maize,173.0,434.0
35091,Bihar,KISHANGANJ,2003,Kharif     ,Mesta,2362.0,14526.0
35092,Bihar,KISHANGANJ,2003,Kharif     ,Moong(Green Gram),11.0,7.0
35093,Bihar,KISHANGANJ,2003,Kharif     ,Other Kharif pulses,4.0,0.0
35094,Bihar,KISHANGANJ,2003,Kharif     ,Ragi,588.0,139.0
35095,Bihar,KISHANGANJ,2003,Kharif     ,Sesamum,596.0,454.0
35096,Bihar,KISHANGANJ,2003,Kharif     ,Small millets,246.0,182.0
35097,Bihar,KISHANGANJ,2003,Kharif     ,Urad,429.0,320.0
35098,Bihar,KISHANGANJ,2003,Rabi       ,Barley,39.0,44.0
35099,Bihar,KISHANGANJ,2003,Rabi       ,Gram,328.0,72.0
35100,Bihar,KISHANGANJ,2003,Rabi       ,Khesari,733.0,365.0
35101,Bihar,KISHANGANJ,2003,Rabi       ,Linseed,1478.0,1159.0
35102,Bihar,KISHANGANJ,2003,Rabi       ,Maize,272.0,441.0
35103,Bihar,KISHANGANJ,2003,Rabi       ,Masoor,736.0,283.0
35104,Bihar,KISHANGANJ,2003,Rabi       ,Other  Rabi pulses,20.0,15.0
35105,Bihar,KISHANGANJ,2003,Rabi       ,Peas & beans (Pulses),16.0,15.0
35106,Bihar,KISHANGANJ,2003,Rabi       ,Rapeseed &Mustard,1878.0,1910.0
35107,Bihar,KISHANGANJ,2003,Rabi       ,Wheat,27750.0,22669.0
35108,Bihar,KISHANGANJ,2003,Summer     ,Maize,209.0,465.0
35109,Bihar,KISHANGANJ,2003,Summer     ,Moong(Green Gram),5452.0,2410.0
35110,Bihar,KISHANGANJ,2003,Summer     ,Rice,11110.0,13473.0
35111,Bihar,KISHANGANJ,2003,Whole Year ,Banana,427.0,3484.0
35112,Bihar,KISHANGANJ,2003,Whole Year ,Coriander,8.0,6.0
35113,Bihar,KISHANGANJ,2003,Whole Year ,Dry chillies,54.0,30.0
35114,Bihar,KISHANGANJ,2003,Whole Year ,Garlic,85.0,128.0
35115,Bihar,KISHANGANJ,2003,Whole Year ,Onion,688.0,5201.0
35116,Bihar,KISHANGANJ,2003,Whole Year ,Potato,2896.0,23693.0
35117,Bihar,KISHANGANJ,2003,Whole Year ,Sweet potato,125.0,1828.0
35118,Bihar,KISHANGANJ,2003,Whole Year ,Tobacco,343.0,381.0
35119,Bihar,KISHANGANJ,2003,Whole Year ,Turmeric,55.0,54.0
35120,Bihar,KISHANGANJ,2003,Winter     ,Rice,86029.0,128719.0
35121,Bihar,KISHANGANJ,2004,Autumn     ,Rice,5045.0,4865.0
35122,Bihar,KISHANGANJ,2004,Kharif     ,Arhar/Tur,202.0,249.0
35123,Bihar,KISHANGANJ,2004,Kharif     ,Castor seed,16.0,15.0
35124,Bihar,KISHANGANJ,2004,Kharif     ,Dry ginger,183.0,278.0
35125,Bihar,KISHANGANJ,2004,Kharif     ,Horse-gram,1003.0,804.0
35126,Bihar,KISHANGANJ,2004,Kharif     ,Jute,32983.0,257634.0
35127,Bihar,KISHANGANJ,2004,Kharif     ,Maize,161.0,296.0
35128,Bihar,KISHANGANJ,2004,Kharif     ,Mesta,2265.0,15352.0
35129,Bihar,KISHANGANJ,2004,Kharif     ,Moong(Green Gram),10.0,4.0
35130,Bihar,KISHANGANJ,2004,Kharif     ,Other Kharif pulses,4.0,2.0
35131,Bihar,KISHANGANJ,2004,Kharif     ,Ragi,548.0,469.0
35132,Bihar,KISHANGANJ,2004,Kharif     ,Sesamum,585.0,454.0
35133,Bihar,KISHANGANJ,2004,Kharif     ,Small millets,223.0,165.0
35134,Bihar,KISHANGANJ,2004,Kharif     ,Urad,409.0,307.0
35135,Bihar,KISHANGANJ,2004,Rabi       ,Barley,39.0,41.0
35136,Bihar,KISHANGANJ,2004,Rabi       ,Gram,321.0,268.0
35137,Bihar,KISHANGANJ,2004,Rabi       ,Khesari,735.0,231.0
35138,Bihar,KISHANGANJ,2004,Rabi       ,Linseed,1458.0,1076.0
35139,Bihar,KISHANGANJ,2004,Rabi       ,Maize,271.0,834.0
35140,Bihar,KISHANGANJ,2004,Rabi       ,Masoor,737.0,360.0
35141,Bihar,KISHANGANJ,2004,Rabi       ,Other  Rabi pulses,19.0,14.0
35142,Bihar,KISHANGANJ,2004,Rabi       ,Peas & beans (Pulses),15.0,13.0
35143,Bihar,KISHANGANJ,2004,Rabi       ,Rapeseed &Mustard,1892.0,1871.0
35144,Bihar,KISHANGANJ,2004,Rabi       ,Wheat,28121.0,37283.0
35145,Bihar,KISHANGANJ,2004,Summer     ,Maize,192.0,533.0
35146,Bihar,KISHANGANJ,2004,Summer     ,Moong(Green Gram),5343.0,4087.0
35147,Bihar,KISHANGANJ,2004,Summer     ,Rice,10919.0,15127.0
35148,Bihar,KISHANGANJ,2004,Whole Year ,Banana,415.0,3386.0
35149,Bihar,KISHANGANJ,2004,Whole Year ,Coriander,14.0,9.0
35150,Bihar,KISHANGANJ,2004,Whole Year ,Dry chillies,55.0,39.0
35151,Bihar,KISHANGANJ,2004,Whole Year ,Dry ginger,183.0,277.0
35152,Bihar,KISHANGANJ,2004,Whole Year ,Garlic,89.0,134.0
35153,Bihar,KISHANGANJ,2004,Whole Year ,Onion,705.0,6007.0
35154,Bihar,KISHANGANJ,2004,Whole Year ,Potato,2927.0,21521.0
35155,Bihar,KISHANGANJ,2004,Whole Year ,Sweet potato,39.0,469.0
35156,Bihar,KISHANGANJ,2004,Whole Year ,Tobacco,331.0,384.0
35157,Bihar,KISHANGANJ,2004,Whole Year ,Turmeric,59.0,58.0
35158,Bihar,KISHANGANJ,2004,Winter     ,Rice,86634.0,51261.0
35159,Bihar,KISHANGANJ,2005,Autumn     ,Rice,3915.0,3947.0
35160,Bihar,KISHANGANJ,2005,Kharif     ,Arhar/Tur,270.0,292.0
35161,Bihar,KISHANGANJ,2005,Kharif     ,Horse-gram,1008.0,897.0
35162,Bihar,KISHANGANJ,2005,Kharif     ,Jute,33698.0,229146.0
35163,Bihar,KISHANGANJ,2005,Kharif     ,Maize,151.0,283.0
35164,Bihar,KISHANGANJ,2005,Kharif     ,Mesta,2663.0,20683.0
35165,Bihar,KISHANGANJ,2005,Kharif     ,Moong(Green Gram),17.0,10.0
35166,Bihar,KISHANGANJ,2005,Kharif     ,Other Kharif pulses,4.0,2.0
35167,Bihar,KISHANGANJ,2005,Kharif     ,Ragi,519.0,401.0
35168,Bihar,KISHANGANJ,2005,Kharif     ,Sesamum,441.0,330.0
35169,Bihar,KISHANGANJ,2005,Kharif     ,Small millets,218.0,162.0
35170,Bihar,KISHANGANJ,2005,Kharif     ,Urad,410.0,355.0
35171,Bihar,KISHANGANJ,2005,Rabi       ,Barley,2.0,2.0
35172,Bihar,KISHANGANJ,2005,Rabi       ,Gram,474.0,446.0
35173,Bihar,KISHANGANJ,2005,Rabi       ,Khesari,638.0,392.0
35174,Bihar,KISHANGANJ,2005,Rabi       ,Linseed,2399.0,2054.0
35175,Bihar,KISHANGANJ,2005,Rabi       ,Maize,922.0,2507.0
35176,Bihar,KISHANGANJ,2005,Rabi       ,Masoor,1369.0,820.0
35177,Bihar,KISHANGANJ,2005,Rabi       ,Peas & beans (Pulses),118.0,109.0
35178,Bihar,KISHANGANJ,2005,Rabi       ,Rapeseed &Mustard,1778.0,1968.0
35179,Bihar,KISHANGANJ,2005,Rabi       ,Wheat,22607.0,16627.0
35180,Bihar,KISHANGANJ,2005,Summer     ,Maize,213.0,427.0
35181,Bihar,KISHANGANJ,2005,Summer     ,Moong(Green Gram),5481.0,3168.0
35182,Bihar,KISHANGANJ,2005,Summer     ,Rice,11507.0,16005.0
35183,Bihar,KISHANGANJ,2005,Whole Year ,Banana,422.0,7516.0
35184,Bihar,KISHANGANJ,2005,Whole Year ,Coriander,47.0,37.0
35185,Bihar,KISHANGANJ,2005,Whole Year ,Dry chillies,83.0,53.0
35186,Bihar,KISHANGANJ,2005,Whole Year ,Dry ginger,530.0,799.0
35187,Bihar,KISHANGANJ,2005,Whole Year ,Garlic,267.0,394.0
35188,Bihar,KISHANGANJ,2005,Whole Year ,Onion,681.0,5325.0
35189,Bihar,KISHANGANJ,2005,Whole Year ,Potato,2831.0,23743.0
35190,Bihar,KISHANGANJ,2005,Whole Year ,Sweet potato,29.0,439.0
35191,Bihar,KISHANGANJ,2005,Whole Year ,Tobacco,170.0,197.0
35192,Bihar,KISHANGANJ,2005,Whole Year ,Turmeric,456.0,443.0
35193,Bihar,KISHANGANJ,2005,Winter     ,Rice,87123.0,77932.0
35194,Bihar,KISHANGANJ,2006,Autumn     ,Rice,3127.0,2219.0
35195,Bihar,KISHANGANJ,2006,Kharif     ,Arhar/Tur,59.0,73.0
35196,Bihar,KISHANGANJ,2006,Kharif     ,Jute,26248.0,179507.0
35197,Bihar,KISHANGANJ,2006,Kharif     ,Maize,441.0,952.0
35198,Bihar,KISHANGANJ,2006,Kharif     ,Mesta,2037.0,13569.0
35199,Bihar,KISHANGANJ,2006,Kharif     ,Moong(Green Gram),1166.0,574.0
35200,Bihar,KISHANGANJ,2006,Kharif     ,Ragi,179.0,107.0
35201,Bihar,KISHANGANJ,2006,Kharif     ,Sesamum,331.0,251.0
35202,Bihar,KISHANGANJ,2006,Kharif     ,Urad,280.0,213.0
35203,Bihar,KISHANGANJ,2006,Rabi       ,Barley,2.0,2.0
35204,Bihar,KISHANGANJ,2006,Rabi       ,Gram,312.0,296.0
35205,Bihar,KISHANGANJ,2006,Rabi       ,Khesari,1008.0,568.0
35206,Bihar,KISHANGANJ,2006,Rabi       ,Linseed,1778.0,1510.0
35207,Bihar,KISHANGANJ,2006,Rabi       ,Maize,4064.0,14135.0
35208,Bihar,KISHANGANJ,2006,Rabi       ,Masoor,1096.0,689.0
35209,Bihar,KISHANGANJ,2006,Rabi       ,Peas & beans (Pulses),110.0,102.0
35210,Bihar,KISHANGANJ,2006,Rabi       ,Rapeseed &Mustard,1849.0,1346.0
35211,Bihar,KISHANGANJ,2006,Rabi       ,Wheat,21676.0,27904.0
35212,Bihar,KISHANGANJ,2006,Summer     ,Maize,244.0,1230.0
35213,Bihar,KISHANGANJ,2006,Summer     ,Moong(Green Gram),5425.0,4622.0
35214,Bihar,KISHANGANJ,2006,Summer     ,Rice,10881.0,14764.0
35215,Bihar,KISHANGANJ,2006,Winter     ,Rice,68760.0,58612.0
35216,Bihar,KISHANGANJ,2007,Autumn     ,Maize,411.0,834.0
35217,Bihar,KISHANGANJ,2007,Autumn     ,Rice,3003.0,1986.0
35218,Bihar,KISHANGANJ,2007,Kharif     ,Arhar/Tur,53.0,56.0
35219,Bihar,KISHANGANJ,2007,Kharif     ,Dry ginger,455.0,692.0
35220,Bihar,KISHANGANJ,2007,Kharif     ,Jute,24927.0,168548.0
35221,Bihar,KISHANGANJ,2007,Kharif     ,Mesta,1930.0,12577.0
35222,Bihar,KISHANGANJ,2007,Kharif     ,Moong(Green Gram),1051.0,486.0
35223,Bihar,KISHANGANJ,2007,Kharif     ,Other Kharif pulses,19.0,11.0
35224,Bihar,KISHANGANJ,2007,Kharif     ,Ragi,174.0,142.0
35225,Bihar,KISHANGANJ,2007,Kharif     ,Sesamum,243.0,195.0
35226,Bihar,KISHANGANJ,2007,Kharif     ,Urad,200.0,160.0
35227,Bihar,KISHANGANJ,2007,Rabi       ,Gram,266.0,256.0
35228,Bihar,KISHANGANJ,2007,Rabi       ,Khesari,886.0,595.0
35229,Bihar,KISHANGANJ,2007,Rabi       ,Linseed,2736.0,2027.0
35230,Bihar,KISHANGANJ,2007,Rabi       ,Maize,784.0,2596.0
35231,Bihar,KISHANGANJ,2007,Rabi       ,Masoor,1047.0,610.0
35232,Bihar,KISHANGANJ,2007,Rabi       ,Peas & beans (Pulses),108.0,187.0
35233,Bihar,KISHANGANJ,2007,Rabi       ,Rapeseed &Mustard,1625.0,1534.0
35234,Bihar,KISHANGANJ,2007,Rabi       ,Wheat,21466.0,21955.0
35235,Bihar,KISHANGANJ,2007,Summer     ,Maize,221.0,895.0
35236,Bihar,KISHANGANJ,2007,Summer     ,Moong(Green Gram),6197.0,3024.0
35237,Bihar,KISHANGANJ,2007,Summer     ,Rice,11538.0,9955.0
35238,Bihar,KISHANGANJ,2007,Whole Year ,Banana,507.0,6236.0
35239,Bihar,KISHANGANJ,2007,Whole Year ,Coriander,32.0,23.0
35240,Bihar,KISHANGANJ,2007,Whole Year ,Dry chillies,79.0,46.0
35241,Bihar,KISHANGANJ,2007,Whole Year ,Garlic,256.0,355.0
35242,Bihar,KISHANGANJ,2007,Whole Year ,Onion,474.0,3697.0
35243,Bihar,KISHANGANJ,2007,Whole Year ,Potato,3285.0,25145.0
35244,Bihar,KISHANGANJ,2007,Whole Year ,Sugarcane,76.0,2709.0
35245,Bihar,KISHANGANJ,2007,Whole Year ,Sweet potato,42.0,559.0
35246,Bihar,KISHANGANJ,2007,Whole Year ,Tobacco,88.0,148.0
35247,Bihar,KISHANGANJ,2007,Whole Year ,Turmeric,444.0,422.0
35248,Bihar,KISHANGANJ,2007,Winter     ,Rice,66305.0,48788.0
35249,Bihar,KISHANGANJ,2008,Autumn     ,Maize,402.0,1014.0
35250,Bihar,KISHANGANJ,2008,Autumn     ,Rice,2877.0,2385.0
35251,Bihar,KISHANGANJ,2008,Kharif     ,Arhar/Tur,44.0,51.0
35252,Bihar,KISHANGANJ,2008,Kharif     ,Dry ginger,510.0,845.0
35253,Bihar,KISHANGANJ,2008,Kharif     ,Groundnut,2.0,1.0
35254,Bihar,KISHANGANJ,2008,Kharif     ,Jute,24681.0,162620.0
35255,Bihar,KISHANGANJ,2008,Kharif     ,Mesta,1927.0,12504.0
35256,Bihar,KISHANGANJ,2008,Kharif     ,Moong(Green Gram),1124.0,489.0
35257,Bihar,KISHANGANJ,2008,Kharif     ,Other Kharif pulses,60.0,35.0
35258,Bihar,KISHANGANJ,2008,Kharif     ,Potato,2151.0,17380.0
35259,Bihar,KISHANGANJ,2008,Kharif     ,Ragi,177.0,144.0
35260,Bihar,KISHANGANJ,2008,Kharif     ,Sesamum,224.0,173.0
35261,Bihar,KISHANGANJ,2008,Kharif     ,Small millets,222.0,165.0
35262,Bihar,KISHANGANJ,2008,Kharif     ,Sweet potato,72.0,977.0
35263,Bihar,KISHANGANJ,2008,Kharif     ,Urad,298.0,257.0
35264,Bihar,KISHANGANJ,2008,Rabi       ,Gram,250.0,139.0
35265,Bihar,KISHANGANJ,2008,Rabi       ,Khesari,799.0,571.0
35266,Bihar,KISHANGANJ,2008,Rabi       ,Linseed,2668.0,2257.0
35267,Bihar,KISHANGANJ,2008,Rabi       ,Maize,857.0,3420.0
35268,Bihar,KISHANGANJ,2008,Rabi       ,Masoor,1135.0,589.0
35269,Bihar,KISHANGANJ,2008,Rabi       ,Peas & beans (Pulses),112.0,108.0
35270,Bihar,KISHANGANJ,2008,Rabi       ,Potato,1132.0,3566.0
35271,Bihar,KISHANGANJ,2008,Rabi       ,Rapeseed &Mustard,1971.0,1963.0
35272,Bihar,KISHANGANJ,2008,Rabi       ,Safflower,9.0,7.0
35273,Bihar,KISHANGANJ,2008,Rabi       ,Sweet potato,13.0,191.0
35274,Bihar,KISHANGANJ,2008,Rabi       ,Wheat,22063.0,26467.0
35275,Bihar,KISHANGANJ,2008,Summer     ,Maize,1550.0,5634.0
35276,Bihar,KISHANGANJ,2008,Summer     ,Moong(Green Gram),6041.0,2851.0
35277,Bihar,KISHANGANJ,2008,Summer     ,Rice,13499.0,21753.0
35278,Bihar,KISHANGANJ,2008,Whole Year ,Dry chillies,78.0,47.0
35279,Bihar,KISHANGANJ,2008,Whole Year ,Garlic,263.0,364.0
35280,Bihar,KISHANGANJ,2008,Whole Year ,Onion,561.0,4185.0
35281,Bihar,KISHANGANJ,2008,Whole Year ,Sugarcane,71.0,3124.0
35282,Bihar,KISHANGANJ,2008,Whole Year ,Turmeric,445.0,563.0
35283,Bihar,KISHANGANJ,2008,Winter     ,Rice,67638.0,67085.0
35284,Bihar,KISHANGANJ,2009,Autumn     ,Maize,532.0,1484.0
35285,Bihar,KISHANGANJ,2009,Autumn     ,Rice,2375.0,1109.0
35286,Bihar,KISHANGANJ,2009,Kharif     ,Arhar/Tur,44.0,60.0
35287,Bihar,KISHANGANJ,2009,Kharif     ,Horse-gram,574.0,553.0
35288,Bihar,KISHANGANJ,2009,Kharif     ,Jute,22609.0,162785.0
35289,Bihar,KISHANGANJ,2009,Kharif     ,Mesta,1808.0,10798.0
35290,Bihar,KISHANGANJ,2009,Kharif     ,Moong(Green Gram),834.0,553.0
35291,Bihar,KISHANGANJ,2009,Kharif     ,Ragi,184.0,109.0
35292,Bihar,KISHANGANJ,2009,Kharif     ,Urad,250.0,247.0
35293,Bihar,KISHANGANJ,2009,Rabi       ,Gram,203.0,114.0
35294,Bihar,KISHANGANJ,2009,Rabi       ,Khesari,506.0,524.0
35295,Bihar,KISHANGANJ,2009,Rabi       ,Linseed,2422.0,2049.0
35296,Bihar,KISHANGANJ,2009,Rabi       ,Maize,743.0,824.0
35297,Bihar,KISHANGANJ,2009,Rabi       ,Masoor,1100.0,745.0
35298,Bihar,KISHANGANJ,2009,Rabi       ,Peas & beans (Pulses),95.0,95.0
35299,Bihar,KISHANGANJ,2009,Rabi       ,Rapeseed &Mustard,1557.0,1468.0
35300,Bihar,KISHANGANJ,2009,Rabi       ,Wheat,20434.0,25262.0
35301,Bihar,KISHANGANJ,2009,Summer     ,Maize,1519.0,5658.0
35302,Bihar,KISHANGANJ,2009,Summer     ,Moong(Green Gram),5739.0,2353.0
35303,Bihar,KISHANGANJ,2009,Summer     ,Rice,12618.0,18956.0
35304,Bihar,KISHANGANJ,2009,Whole Year ,Sugarcane,69.0,3314.0
35305,Bihar,KISHANGANJ,2009,Whole Year ,Tobacco,71.0,133.0
35306,Bihar,KISHANGANJ,2009,Winter     ,Rice,63223.0,35636.0
35307,Bihar,KISHANGANJ,2010,Autumn     ,Maize,483.0,1657.0
35308,Bihar,KISHANGANJ,2010,Autumn     ,Rice,2356.0,1239.0
35309,Bihar,KISHANGANJ,2010,Kharif     ,Arhar/Tur,45.0,26.0
35310,Bihar,KISHANGANJ,2010,Kharif     ,Horse-gram,578.0,546.0
35311,Bihar,KISHANGANJ,2010,Kharif     ,Jute,22782.0,165043.0
35312,Bihar,KISHANGANJ,2010,Kharif     ,Mesta,1761.0,8815.0
35313,Bihar,KISHANGANJ,2010,Kharif     ,Moong(Green Gram),788.0,515.0
35314,Bihar,KISHANGANJ,2010,Kharif     ,Ragi,137.0,129.0
35315,Bihar,KISHANGANJ,2010,Kharif     ,Sesamum,244.0,192.0
35316,Bihar,KISHANGANJ,2010,Kharif     ,Urad,233.0,203.0
35317,Bihar,KISHANGANJ,2010,Rabi       ,Gram,200.0,110.0
35318,Bihar,KISHANGANJ,2010,Rabi       ,Khesari,487.0,479.0
35319,Bihar,KISHANGANJ,2010,Rabi       ,Linseed,2181.0,1784.0
35320,Bihar,KISHANGANJ,2010,Rabi       ,Maize,747.0,1312.0
35321,Bihar,KISHANGANJ,2010,Rabi       ,Masoor,1082.0,645.0
35322,Bihar,KISHANGANJ,2010,Rabi       ,Peas & beans (Pulses),88.0,91.0
35323,Bihar,KISHANGANJ,2010,Rabi       ,Rapeseed &Mustard,1510.0,621.0
35324,Bihar,KISHANGANJ,2010,Rabi       ,Wheat,20445.0,24875.0
35325,Bihar,KISHANGANJ,2010,Summer     ,Maize,1515.0,5370.0
35326,Bihar,KISHANGANJ,2010,Summer     ,Moong(Green Gram),5746.0,3321.0
35327,Bihar,KISHANGANJ,2010,Summer     ,Rice,12618.0,24030.0
35328,Bihar,KISHANGANJ,2010,Whole Year ,Sugarcane,70.0,3513.0
35329,Bihar,KISHANGANJ,2010,Whole Year ,Tobacco,72.0,128.0
35330,Bihar,KISHANGANJ,2010,Winter     ,Rice,63423.0,56438.0
35331,Bihar,KISHANGANJ,2011,Autumn     ,Maize,443.0,1072.0
35332,Bihar,KISHANGANJ,2011,Autumn     ,Rice,2165.0,2133.0
35333,Bihar,KISHANGANJ,2011,Kharif     ,Arhar/Tur,43.0,82.0
35334,Bihar,KISHANGANJ,2011,Kharif     ,Horse-gram,565.0,538.0
35335,Bihar,KISHANGANJ,2011,Kharif     ,Jute,22183.0,219242.0
35336,Bihar,KISHANGANJ,2011,Kharif     ,Mesta,1637.0,14169.0
35337,Bihar,KISHANGANJ,2011,Kharif     ,Ragi,124.0,190.0
35338,Bihar,KISHANGANJ,2011,Kharif     ,Sesamum,227.0,199.0
35339,Bihar,KISHANGANJ,2011,Kharif     ,Urad,209.0,185.0
35340,Bihar,KISHANGANJ,2011,Rabi       ,Gram,177.0,124.0
35341,Bihar,KISHANGANJ,2011,Rabi       ,Khesari,443.0,560.0
35342,Bihar,KISHANGANJ,2011,Rabi       ,Linseed,1966.0,1701.0
35343,Bihar,KISHANGANJ,2011,Rabi       ,Maize,831.0,1244.0
35344,Bihar,KISHANGANJ,2011,Rabi       ,Masoor,976.0,669.0
35345,Bihar,KISHANGANJ,2011,Rabi       ,Peas & beans (Pulses),80.0,82.0
35346,Bihar,KISHANGANJ,2011,Rabi       ,Rapeseed &Mustard,1363.0,485.0
35347,Bihar,KISHANGANJ,2011,Rabi       ,Wheat,18403.0,28178.0
35348,Bihar,KISHANGANJ,2011,Summer     ,Maize,1552.0,5935.0
35349,Bihar,KISHANGANJ,2011,Summer     ,Moong(Green Gram),5740.0,8444.0
35350,Bihar,KISHANGANJ,2011,Summer     ,Rice,12599.0,23704.0
35351,Bihar,KISHANGANJ,2011,Whole Year ,Tobacco,69.0,130.0
35352,Bihar,KISHANGANJ,2011,Winter     ,Rice,64174.0,142553.0
35353,Bihar,KISHANGANJ,2012,Autumn     ,Maize,373.0,2816.0
35354,Bihar,KISHANGANJ,2012,Autumn     ,Rice,1955.0,898.0
35355,Bihar,KISHANGANJ,2012,Kharif     ,Arhar/Tur,39.0,39.0
35356,Bihar,KISHANGANJ,2012,Kharif     ,Horse-gram,611.0,591.0
35357,Bihar,KISHANGANJ,2012,Kharif     ,Jute,20366.0,30875.0
35358,Bihar,KISHANGANJ,2012,Kharif     ,Mesta,1534.0,3019.0
35359,Bihar,KISHANGANJ,2012,Kharif     ,Other Kharif pulses,48.0,46.0
35360,Bihar,KISHANGANJ,2012,Kharif     ,Ragi,110.0,130.0
35361,Bihar,KISHANGANJ,2012,Kharif     ,Sesamum,227.0,200.0
35362,Bihar,KISHANGANJ,2012,Kharif     ,Urad,214.0,189.0
35363,Bihar,KISHANGANJ,2012,Rabi       ,Gram,175.0,638.0
35364,Bihar,KISHANGANJ,2012,Rabi       ,Khesari,402.0,473.0
35365,Bihar,KISHANGANJ,2012,Rabi       ,Linseed,1777.0,1541.0
35366,Bihar,KISHANGANJ,2012,Rabi       ,Maize,915.0,2727.0
35367,Bihar,KISHANGANJ,2012,Rabi       ,Masoor,884.0,712.0
35368,Bihar,KISHANGANJ,2012,Rabi       ,Peas & beans (Pulses),74.0,77.0
35369,Bihar,KISHANGANJ,2012,Rabi       ,Rapeseed &Mustard,1345.0,538.0
35370,Bihar,KISHANGANJ,2012,Rabi       ,Wheat,16671.0,31195.0
35371,Bihar,KISHANGANJ,2012,Summer     ,Maize,1652.0,7050.0
35372,Bihar,KISHANGANJ,2012,Summer     ,Moong(Green Gram),6025.0,5290.0
35373,Bihar,KISHANGANJ,2012,Summer     ,Rice,12896.0,28017.0
35374,Bihar,KISHANGANJ,2012,Whole Year ,Sugarcane,75.0,4851.0
35375,Bihar,KISHANGANJ,2012,Whole Year ,Tobacco,68.0,129.0
35376,Bihar,KISHANGANJ,2012,Winter     ,Rice,68045.0,85570.0
35377,Bihar,KISHANGANJ,2013,Autumn     ,Maize,349.0,1406.0
35378,Bihar,KISHANGANJ,2013,Autumn     ,Rice,1797.0,4422.0
35379,Bihar,KISHANGANJ,2013,Kharif     ,Arhar/Tur,36.0,60.0
35380,Bihar,KISHANGANJ,2013,Kharif     ,Horse-gram,676.0,644.0
35381,Bihar,KISHANGANJ,2013,Kharif     ,Jute,16996.0,243893.0
35382,Bihar,KISHANGANJ,2013,Kharif     ,Mesta,1398.0,22197.0
35383,Bihar,KISHANGANJ,2013,Kharif     ,Other Kharif pulses,61.0,58.0
35384,Bihar,KISHANGANJ,2013,Kharif     ,Ragi,98.0,99.0
35385,Bihar,KISHANGANJ,2013,Kharif     ,Sesamum,225.0,195.0
